SMILES,IC50
CC1C(C(C(C(O1)OC2C(OC(C(C2O)OC3C(C(C(C(O3)C)O)O)O)OC4CCC5(C6CCC7(C(C6CC=C5C4)CC8C7C(=C(O8)CCC(C)COC9C(C(C(C(O9)CO)O)O)O)C)C)C)CO)O)O)O,5.02
COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)O)OC,5
C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O)O,5
CC1C(C(CC(O1)OC2C(CC3=C(C2=O)C(=C4C(=C3)C=C(C(=C4O)C)OC5CC(C(C(O5)C)OC(=O)C)OC6CC(C(C(O6)C)OC)O)O)C(C(=O)C(C(C)O)O)OC)OC7CC(C(C(O7)C)O)OC8CC(C(C(O8)C)OC(=O)C)(C)O)O,5
CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OC3CC(OC3CO)N4C=NC5=C4N=CN=C5N)OP(=O)(O)OCC6C(CC(O6)N7C=NC8=C7N=CN=C8N)OP(=O)(O)OC9C(CC(O9)N1C=NC2=C1NC(=NC2=O)N)O.N.[NH2-].[NH2-].[Pt+2],5
CC1(C=CC2=C(C(=C(C=C2O1)OC)C(=O)C=CC3=CC=C(C=C3)O)O)C,5
C1OC2=C(O1)C3=C4C(=C2)C=CN=C4C(=O)C5=CC=CC=C53,5
CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C(C5(CC4O)C)(CCC7C6(CC(C(C7(C)CO)OC8C(C(C(C(O8)CO)O)O)O)O)C)C)(C)C)O)O)O)O)OC9C(C(C(CO9)O)OC1C(C(CO1)(CO)O)O)O,5
CC1CC2(C(C2(C)C)C3C1(C4C=C(C(=O)C4(CC(=C3)CO)O)C)O)OC(=O)C,5
CC(CC(=O)C=C(C)C(=O)O)C1(CCC(=C)C12CCC3C2=CCC(C3(C)CCC(=O)O)C(=C)C)C,5
CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)O)OC)OC,5
CC(CC(=O)CC(C)C(=O)O)C1CC(C2(C1(CC(=O)C3=C2C(CC4C3(CCC(C4(C)C)O)C)O)C)C)O,5
COC1CC2C3(C=C1)C(CN2CC4=CC5=C(C=C34)OCO5)O,5
CN1CCC2=CC3=C(C4=C2C1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)CC7C8=CC(=C(C=C8CCN7C)OC)O4)OC)OCO3,5
C1C[N+]2=C(C=C3C=CC4=C(C3=C2)OCO4)C5=CC6=C(C=C51)OCO6,4.99531689
CC1(CCCC2(C1CC(C3C2CC(=O)C4(C3(O4)C=O)C#C)O)C)C,4.98
CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)OCC)O,4.962779156
CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C24C=CC5(C3(CCC(C5)O)C)OO4)C,4.946336911
CCCCCCC=CCCCCCCCCCC1(CC(C(=O)C=C1)O)O,4.93691717
CC(=O)OC1CCC(C2C13C4CCC5C(C4(C(=O)C5=C)C(C2O)(OC3O)O)O)(C)C,4.923076923
CC12CC(C3(C45C1C(=O)C(O4)(C6C(CCC5(C(=O)O3)O)C7(C(=CC6O)CC=CC7=O)C)O)C)OC(=O)C2=C,4.92
CC(=CCC1=C(C2=C(C(=C1O)CC=C(C)C)OC3=CC(=C(C(=C3OC2=O)CC=C(C)C)O)O)O)C,4.911550468
COC1=C(C(=C2C(=C1O)C(=O)C=C(O2)C3=CC=C(C=C3)O)OC)OC,4.90851002
CC(=CCC1C(=C)CCC2C1(CC(C(C2(C)C)O)OC(=O)C)C)C=C,4.906204906
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)C)C)C)NC1,4.902339973
CC(=C)C1CCC2(C1C3CCC4C5(CCC(=O)C(C5CCC4(C3(CC2)C)C)(C)C)C)C(=O)O,4.9
CC1C(C(=O)OC1C2C(C3C4CC5(C3C(O4)(O2)CC6C5CC=C7C6(C(=O)C=CC7)C)O)(C)O)C,4.9
C1CN2CC3=CC4=C(C=C3C5C2C1=CC(C5O)O)OCO4,4.9
CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(=O)CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,4.880164841
CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)OC)O,4.86381323
CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2C=C(C1=O)O)C)C)C(C)(C(=O)C=CC(C)(C)O)O)O)C)C,4.858142246
C1=CC(=CC=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)C4C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC=C(C=C6)O)O,4.84
CC(=CC(=O)OC=CC1C(C(=O)C(=CCC1(C)CCC(C(C)(C)O)O)CO)CC(=O)C)C,4.837993786
CC(C)C12C(O1)C3C4(O3)C5(CCC6=C(C5(CC7C4(C2=O)O7)O)COC6=O)C,4.82
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C(=O)O)C)C,4.81716663
CC1C(C(=O)OC1C2C(C3C4CC5C3C(O4)(O2)CC6C5CC7C8(C6(C(=O)CC(C8=O)O7)C)O)(C)O)C,4.8
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)COC8C(C(C(CO8)O)O)O)OC9C(C(C(CO9)O)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)C)C)C)OC1,4.8
COC1=C(C(=C2C(=C1)C=CC3=C2C=CC(=C3OC)O)OC)O,4.8
COC1CC2C3(C=C1)C(CN2CC4=CC5=C(C=C34)OCO5)O,4.8
CN1CCC2=CC3=C(C4=C2C1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)CC7C8=CC(=C(C=C8CCN7)OC)O4)OC)OCO3,4.8
CC(=O)OC(C)(C)CCC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3C=C(C(=O)C4(C)C)O)C)C)C)O)O,4.79684983
CC1=C2C(=C(C3=C1C=CN=C3)C)C4=CC=CC=C4N2,4.790710893
CC=C(C)C(C(=O)OC1CC(C(C2C1(C3=CCC(C3(CC2OC(=O)C(C(C)C)O)C)C4CC(OC4)C=C(C)C)C)(C)CCC(=O)OC)C(C)(C)O)O,4.787961696
CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(O2)C=C(C(=C3CC=C(C)C)OC)O)OC)C,4.782096584
CCCCCCCCCCCCC(C1CCC(O1)C(CC(CCCCCCCCCCCCC2=CC(OC2=O)C)O)OC(=O)C)O,4.761904762
CC12CCC3C(C4(C1(O2)C=CC(=O)O4)C)OC(=O)C3=C,4.76
CC=C(C)C(=O)OC(CC=C(C)C)C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O,4.76
COC1=C(C2=CN3CCC4=CC5=C(C=C4[C]3C=C2C=C1)OCO5)OC,4.756242568
C1C=CC(=O)OC1C(C(C2=CC=CC=C2)Cl)O,4.748901816
CC(=C)C(CCC1C2C(CC3(C2(CCC4C3=CCC5C4(CCC(=O)C5(C)C)C)C)C)OC1=O)OO,4.745203218
CC1=C2C(C(C3(C(CC4C(C3C(C2(CC1OC(=O)C=CC5=CC=CC=C5)C(C)(C)O)OC(=O)C)(CO4)OC(=O)C)OC(=O)C)C)OC(=O)C)OC(=O)C6=CC=CC=C6,4.732843443
C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,4.712041885
C1=CC=C(C=C1)C=CC(=O)C2=C(C=C(C=C2)O)O,4.71
COC1=CC=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)OC)O,4.7
COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,4.7
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,4.7
CCCCCC=CC=CC12OC3C4C5C(O5)(C(C6(C(C4(O1)C(C(C3(O2)C(=C)C)OC(=O)CC)C)C=C(C6=O)C)O)O)CO,4.7
COC1=C(C=C(C=C1)C(=O)CCC2=C(C(=O)C(=CC2=O)OC)OC)OC,4.7
CN1CCC2=CC3=C(C4=C2C1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)CC7C8=CC(=C(C=C8CCN7C)OC)O4)OC)OCO3,4.7
CC(=CCC1=C(C=C(C2=C1OC(CC2=O)C3=CC=C(C=C3)O)OC)O)C,4.69
C1C[N+]2=C(C=C3C=CC4=C(C3=C2)OCO4)C5=CC6=C(C=C51)OCO6,4.683109585
COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O,4.682274247
CC1=CC2C(C(CC(C3C(C1=O)O3)(C)O)OC(=O)C(C)C)C(=C)C(=O)O2,4.665203074
CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C,4.657228018
CC1C(CCC2C1(CCC3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C)C(=O)O)C)C)C)C)O,4.64
CC1(CCCC23C1C(C4(C56C2C(CC(C5OC3O4)C(=C)C6=O)O)O)O)C,4.635761589
CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)O)O3)N(CCC6=CC(=C5OC)OC)C)OC,4.62
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC)OC,4.6
CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2C=C(C1=O)O)C)C)C(C)(C(=O)C=CC(C)(C)O)O)O)C)C,4.6
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)O)C)C)C2C1)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O)C,4.6
CC(=O)C1C(CC2(C1(CC(=O)C3(C2CC=C4C3CC(C(=O)C4(C)C)O)C)C)C)O,4.6
CCC12CC(=C3C4(C1N(CC4)CC=C2)C5=CC=CC=C5N3)C(=O)OC,4.6
CC12CCC3C(C1CCC2C4COC5(CC4OC(=O)C5=C)C)CC(C6(C3(C(=O)C=CC6)C)O)O,4.6
CC1=C(C2=C(C=C1)C=C(C(=O)C2=O)C(C)C)CCC(=O)C(C)(C)O,4.6
COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)OC4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)OC)O,4.571932921
C1=CC(=CC=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)C4C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC=C(C=C6)O)O,4.57
CC12CCC(CC1CCC3C2CCC4(C35C(O5)CC4C67C=CC(=O)OC6O7)C)O,4.5443196
COC1=C(C(=C2C(=C1O)C(=O)C=C(O2)C3=CC=C(C=C3)O)OC)OC,4.530932326
CC(=CCC(C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O)O)C,4.53
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)COC(=O)C=CC6=CC=C(C=C6)O)C(=O)O,4.524886878
CC(=O)OC1CCC(C2C13COC(C2O)(C45C3CCC(C4O)C(=C)C5=O)O)(C)C,4.52
C=CCCCCCC=CC(C#CC#CC(C=C)O)O,4.501645055
CC(=O)OC(C)(C)CCC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3C=C(C(=O)C4(C)C)O)C)C)C)O)O,4.5
CC1=C(C(=O)OC(C1)C(C)C2CCC3C2(CCC4C3CC5C6(C4(C(=O)C=CC6O)C)O5)C)CO,4.5
CC1(CCCC2(C1CC(C34C2C(CC(C3O)C(=C)C4=O)O)O)C)C,4.5
C1CN2CC3=CC4=C(C=C3C5C2C1=CC(C5O)O)OCO4,4.5
CC1(C2CCC3(C(C2(CCC1=O)C)CCC4C3(CCC5(C4C6C(C5)OC(=O)C6=C)C)C)C)C,4.5
CC12CCC(CC1CCC3C2CCC4(C35C(O5)CC4C67C=CC(=O)OC6O7)C)O,4.494382022
CC(=O)OC(C)(C)C=CC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3C=C(C(=O)C4(C)C)O)C)C)C)O)O,4.490749057
CC(=CCC1=C(C=CC(=C1O)C(=O)C=CC2=CC=C(C=C2)O)OC)C,4.48
CC(=O)OC(C)(C)C=CC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3CC(C(=O)C4(C)C)O)C)C)C)O)O,4.474673349
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)CC(=O)C=CC6=CC(=C(C=C6)O)OC)C(=O)O,4.424079633
CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2C=C(C1=O)O)C)C)C(C)(C(=O)CC(C(C)(C)O)O)O)O)C)C,4.4
C1C2C(COC2C3=CC4=C(C=C3)OCO4)C(O1)C5=CC6=C(C=C5)OCO6,4.4
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(=O)C5(C)C)C)C)C2C1C)C)C(=O)O,4.4
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC(=O)C)C)C)C2C1C)C)C(=O)O,4.4
CC1=CCCC2C1(C(C(C(C2(C)C=CC3=CC(=O)OC3)(C)O)OC(=O)C4=CC=CC=C4)OC(=O)C5=CN=CC=C5)C,4.4
CCCCCCCCCCCCCC1CC(CC2(O1)CCC3(O2)C=CC(=O)CC3O)O,4.4
CC1=CC(=O)C2=C(C1=O)C=CC=C2O,4.4
CC(C)C1=C(C(=O)C2=C(C1=O)C(C3C2(CCCC3(C)C)C)C=O)OC,4.4
C1C[N+]2=C(C=C3C=CC4=C(C3=C2)OCO4)C5=CC6=C(C=C51)OCO6,4.370902279
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)C)O)O)O)O)C)C)C)OC1,4.37
COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)O)OC,4.35
CC(=CCC1=C(C(=C(C=C1OC)OC)C(=O)C=CC2=CC=C(C=C2)O)O)C,4.35
CC12CC(C3(C45C1C(=O)C(O4)(C6C(CCC5(C(=O)O3)O)C7(C(=CC6O)CC=CC7=O)C)O)C)OC(=O)C2=C,4.35
CC(=O)OC(C1=CC=CC=C1)C(C2CC=CC(=O)O2)O,4.343419719
CC(=O)OC1CCC(C2C13COC(C2O)(C45C3CCC(C4O)C(=C)C5=O)O)(C)C,4.33
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,4.3
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)CC(=O)C=CC6=CC(=C(C=C6)O)OC)C(=O)O,4.3
COC1=CC(=O)C2=CC=CC=C2C1=O,4.3
CC1=CCCC2C1(C(C(C(C2(C)C=CC3=CC(=O)OC3)(C)O)O)O)C,4.3
C1CN2CC3=CC4=C(C=C3C5C2C1=CC(C5O)O)OCO4,4.3
COC1CC2C3(C=C1)C(CN2CC4=CC5=C(C=C34)OCO5)O,4.3
CC12CC3CC3(C1CC4=C(C2)C(=O)C(=C(C4=O)OC)OC)C,4.298941799
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)C)O)O)O)O)C)C)C)OC1,4.29
COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)OC4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)OC)O,4.27184466
COC1=C(C=C(C=C1)C=CC(=O)NCC(C2=CC=C(C=C2)O)O)O,4.251442454
COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,4.224652087
CC1C2CC3C45COC(C4C(C(=O)O3)OC(=O)C=C(C)C)(C(C(C5C2(CC(C1O)OC6C(C(C(C(O6)CO)O)O)O)C)O)O)C(=O)OC,4.223095966
COC1=C(C=C(C=C1)C=CC(=O)NCC(C2=CC=C(C=C2)O)O)O,4.221075008
CC1CCC2(C(C3C(O2)CC4C3(C(=O)CC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(C(O9)CO)O)O)O)OC2C(C(C(C(O2)CO)O)OC2C(C(C(CO2)O)O)O)O)O)O)C)C)C)OC1,4.210352514
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)COC8C(C(C(CO8)O)O)O)OC9C(C(C(CO9)O)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)C)C)C)OC1,4.2
CC12CC(C(CO1)C3CCC4C3(C(CC5C4CC=C6C5(C(=O)C=CC6)C)O)C)OC(=O)C2=C,4.2
CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C(C5(CC4O)C)(CCC7C6(CC(C(C7(C)CO)OC8C(C(C(C(O8)CO)O)O)O)O)C)C)(C)C)O)O)O)OC(=O)C)OC9C(C(C(CO9)O)OC1C(C(CO1)(CO)O)O)O,4.2
CC1(CCC(C23C1C(C(C45C2CCC(C4)C(=C)C5=O)(OC3)O)O)O)C,4.2
CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C(C5(CC4O)C)(CCC7C6(CC(C(C7(CO)CO)OC8C(C(C(C(O8)CO)O)O)O)O)C)C)(C)C)O)O)O)OC(=O)C)OC9C(C(C(CO9)O)OC1C(C(CO1)(CO)O)O)O,4.2
C1CN2CC3=CC4=C(C=C3C5C2C1=CC(C5O)O)OCO4,4.2
CC1=C2C(CC1C3=COC=C3)OC4C2(C(C5(C6C4OCC6(C=CC5=O)C)C)CC(=O)OC)C,4.198895028
CC(=O)OC1CCC2(C3C(CC4CC3(C(C(C2C1(C)C)OC(=O)C)OC(=O)C)C(=O)C4=C)O)C,4.196391104
CC1=CC(=C(C(=C1)O)CC2C3(CCCC(C3CCC2(C)O)(C)C)C)O,4.18
CC(C(C1=CC(=C(C(=C1)OC)OC)OC)O)OC2=C(C=C(C=C2)CCCO)OC,4.17
C1C(=CC2=C(O1)C=C(C=C2)O)C3=CC=C(C=C3)O,4.162330905
COC1=C(C2=CN3CCC4=CC5=C(C=C4[C]3C=C2C=C1)OCO5)OC,4.161712247
CC12CCC(CC1CCC3C2CCC4(C3(CCC4C5=CC(=O)OC5)O)C)O,4.16
CC(C)C12C(O1)C3C4(O3)C5(CCC6=C(C5(CC7C4(C2=O)O7)O)COC6=O)C,4.16
CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2C=C(C1=O)O)C)C)C(C)(C(=O)C=CC(C)(C)O)O)O)C)C,4.158569763
CC1=CC2C(C(CC(=CCC1)C)OC(=O)C(=CCO)CO)C(=C)C(=O)O2,4.139072848
CN1C2C3=C(CCN2C(=O)C4=CC=CC=C41)C5=CC=CC=C5N3,4.119973632
CCCCCCC=CCCCCCCCCCC1(CC(C(=O)C=C1)O)O,4.114097641
CC12CC3CC3(C1CC4=C(C2)C(=O)C(=C(C4=O)OC)OC)C,4.100529101
C1=CC=C(C=C1)CCC(=O)C2=C(C(=C(C3=C2OC4=CC=CC=C4C3=O)O)CC5=CC=CC=C5O)O,4.1
CC1C(C(=O)OC1C(C(C)(C2C(CC3C2(CCC4C3CC5C6(C4(C(=O)C=CC6O)C)O5)C)O)O)O)C,4.1
CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C(C5(CC4O)C)(CCC7C6(CC(C(C7(CO)CO)OC8C(C(C(C(O8)CO)O)O)O)O)C)C)(C)C)O)O)OC(=O)C)O)OC9C(C(C(CO9)O)OC1C(C(CO1)(CO)O)O)O,4.1
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)OC7C(C(C(C(O7)COC8C(C(C(CO8)O)O)O)OC9C(C(C(CO9)O)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)C)C)C)OC1,4.1
COC1=C(C=C(C=C1)C(=O)CCC2=C(C(=O)C(=CC2=O)OC)OC)OC,4.1
CC1=CCCC2C1(C(C(C(C2(C)C=CC3=CC(=O)OC3)(C)O)O)O)C,4.1
CC1=CCC(OC1=O)C(C)C2(CCC3(C4CC(C5C(=CC4(CC3C2=C)O)C=CC(=O)OC5(C)C)OC(=O)C)C)O,4.1
CC1=C2C(CC1C3=COC=C3)OC4C2(C(C5(C6C4OC(=O)C6(C=CC5=O)C)C)CC(=O)OC)C,4.072883173
CC1=COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C(=O)OC,4.07
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)O)CC=C(C)C)O)C,4.036326942
CC1C(C(C(C(O1)OC2CCC3(C(C2(C)CO)CCC4(C3C=CC56C4(CC(C7(C5CC(CC7)(C)C)CO6)O)C)C)C)O)OC8C(C(C(C(O8)CO)O)O)O)O,4.033290653
CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)OCC)O,4.032258065
C1=CC(=CC=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)C4C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC=C(C=C6)O)O,4.02
CC1(CCCC2(C1CC(C3C2CC(=O)C4(C3(O4)C=O)C#C)O)C)C,4.02
CC1C(C(C(C(O1)OC2CCC3(C(C2(C)CO)CCC4(C3C=CC56C4(CC(C7(C5CC(CC7)(C)C)CO6)O)C)C)C)O)OC8C(C(C(C(O8)CO)O)O)O)O,4.007682458
CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,4.006009014
CC1=C(C(=C2C(=C1)C(=C(C(=C2C=O)O)O)C(C)C)O)C3=C(C=C4C(=C3O)C(=C(C(=C4C(C)C)O)O)C=O)C,4
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,4
CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC,4
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(=O)C5(C)C)C)C)C2C1C)C)C(=O)O,4
CCCCCCCC=CC(C#CC#CC(C=C)O)O,4
CCCCCCCC=CCC#CC#CC(C=C)O,4
CC1C(C(C(C(O1)OC2CCC3(C(C2(C)CO)CCC4(C3C=CC56C4(CC(C7(C5CC(CC7)(C)C)CO6)O)C)C)C)O)OC8C(C(C(C(O8)CO)O)O)O)O,3.982074264
COC1=C(C=C(C=C1)C=CC(=O)NCC(C2=CC=C(C=C2)O)O)O,3.978135439
CC1=CCC(OC1=O)C(C)C2=CCC3(C4CCC5C(=CC4(CC3C2=C)O)C=CC(=O)OC5(C)C)C,3.96
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)CC(=O)C=CC6=CC(=C(C=C6)O)OC)C(=O)O,3.950071101
CC1C2C(CC3C2(CCC4C3CCC5C4(CCC(C5)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)CO)O)OC2C(C(C(CO2)O)O)O)O)O)O)C)C)OC1(CCC(C)COC1C(C(C(C(O1)CO)O)O)O)O,3.920145191
CC(=C)C1CC2=C(C3=C1C(=C(C=C3O)O)O)OC4=C5C=CC(OC5=CC(=C4C2=O)O)(C)C,3.913443831
CC=CC1=CC2=C(C(=C1)OC)OC(C2C)C3=CC(=C(C=C3)OC)OC,3.9
COC1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC,3.9
CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,3.9
COC1=C(C=C(C=C1)C(=O)CCC2=C(C(=O)C(=CC2=O)OC)OC)OC,3.9
CCCCCCCCCCCCCC1CC(CC2(O1)CCC3(O2)C=CC(=O)CC3O)O,3.9
CC(=CCC1=C(C2=C(C=C1CO)OC3=CC(=C(C(=C3C2=O)CC=C(C)C)O)O)O)C,3.897685749
CC12CCC(CC1CCC3C2CCC4(C35C(O5)CC4C6=COC(=O)C=C6)C)OC=O,3.878787879
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)COC(=O)C=CC6=CC=C(C=C6)O)C(=O)O,3.878474467
CC(=CCC1=C(C=CC2=C1C(=O)C3=C(C4=C(C=C3O2)OC(C=C4)(C)C)O)O)C,3.858350951
CC1(CCC(C23C1C(C(C45C2C(CC(C4)C(=C)C5=O)O)(OC3)O)O)O)C,3.84
CC(=O)OCC12C(CCC(C1C=O)(C)C)OC(=O)C34C2C(CC(C3)C(=C)C4=O)O,3.84
CC(=O)OC1CCC(C(C12COC(=O)C34C2CCC(C3)C(=C)C4=O)CO)(C)C,3.84
CC(=CCCC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C=CC=C3O)O)C)C,3.838065195
CC1C2C(CC3C2(C(=O)CC4C3CCC5C4(CCC(C5)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)OC8C(C(C(CO8)O)O)O)OC9C(C(C(C(O9)CO)O)OC2C(C(C(CO2)O)O)O)O)O)O)C)C)OC1(CCC(C)COC1C(C(C(C(O1)CO)O)O)O)O,3.819597473
CC(C)C1=CC2=CC(=O)C3C(CCCC3(C2=C(C1=O)O)C)(C)C,3.816793893
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)CC(=O)C=CC6=CC=C(C=C6)O)C(=O)O)C,3.815527538
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)CO,3.8
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)CC(=O)C=CC6=CC(=C(C=C6)O)OC)C(=O)O,3.8
CC1=CC(=C2C3=C4C5=C(C(=CC(=C5C2=O)O)O)C6=C7C4=C8C(=C13)C(=CC(=C8C(=O)C7=C(C=C6O)O)O)C)O,3.8
CC1(C2CC(=O)C3(C1C(C(=O)C4C3CCC(C4)C(=C)C=O)O)CO2)C,3.8
CCCCCCCCCCCCCCCC(CC(CO)O)O,3.791469194
CC(=O)OC1CC2C(C3(C1C45CCCC(C4C(C3(OC5)O)O)(C)C)C(=O)C2=C)O,3.788437884
CCCCCCC=CCCCCCCCCCC1=C(C=CC(=C1)O)O,3.751803752
COC1=CC(=CC(=C1OC)OC)CC2C(COC2=O)CC3=CC4=C(C=C3)OCO4,3.75
CC1=CC(=O)C2=C(C=CC(=C2C1=O)C3=C4C(=C(C=C3)O)C(=O)C=C(C4=O)C)O,3.740315255
