BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1.973,761.258,14.983,11.161,11.161,10.08,6.225,6.225,4.552,4.552,3.155,3.155,2.111,2.111,0,15.008,0,23.041,22.626,0,31.375,18.209,0,0,9.474,284.068,0.063,-2.95,21,272.171,78119.409,13.053,4.864,2.292,120.23,12.178,0.508,12.178,0.231,0.02,0.231,-0.253,-0.508,2.723,75.701,284.267,2,5,0,1,1,2,0,2,5,2,5,0,2,0,0,0,106,19.687,11.499,17.258,5.783,0,0,4.795,0,0,0,6.066,35.905,6.066,12.673,3,24.481,11.859,0,0,0,0,7.11,53.284,0,22.998,9.474,0,22.998,0,23.106,0,0,15.921,42.157,0,6.076,0,75.99,0,0,0,0,0,0,0,0,0,55.333,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.854,1332.127,22.077,17.308,17.308,14.736,9.598,9.598,7.894,7.894,5.416,5.416,3.96,3.96,17.32,15.008,0,33.792,28.375,0,26.352,12.142,19.923,0,23.365,424.116,0.261,-3.65,31,404.245,9824874.438,19.322,6.422,2.752,176.397,13.546,0.507,13.546,0.257,0.014,0.257,-1.527,-0.507,3.75,112.018,424.405,2,8,0,2,2,2,1,3,8,2,8,0,2,0,0,0,160,33.578,28.236,22.842,5.429,6.29,0,4.795,0,0,0,0,32.066,17.696,25.346,5,33.578,17.045,0,0,0,25.739,14.22,45.822,0,39.874,24.376,0,28.748,0,30.034,0,0,31.461,33.487,0,28.172,0,107.59,0,0,0,0,0,0,0,0,5.973,71.11,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.931,602.136,13.405,10.758,10.758,9.148,6.42,6.42,4.935,4.935,3.66,3.66,2.51,2.51,0,10.213,0,17.603,0,35.282,0,18.199,25.123,0,4.737,256.11,0.25,-2.16,19,240.173,29114.027,11.904,4.501,2.119,111.644,9.755,0.508,9.755,0.13,0.02,0.13,-0.02,-0.508,3.473,72.641,256.301,2,3,0,1,1,2,0,2,3,2,3,0,1,0,0,0,98,14.95,23.353,0,0,0,0,0,0,0,0,18.199,49.091,5.563,0,3,14.95,0,0,0,0,25.869,0,53.089,0,17.249,4.737,0,17.249,0,10.213,6.421,6.924,29.215,36.398,0,0,0,49.69,0,0,0,0,0,0,0,0,0,43.833,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.877,560.451,12.535,9.836,9.836,8.72,5.997,5.997,4.529,4.529,3.261,3.261,2.282,2.282,0,10.213,0,17.603,0,29.718,0,24.265,18.199,0,4.737,242.094,0.2,-2.16,18,228.162,18736.155,10.961,4.257,1.993,105.28,9.468,0.508,9.468,0.127,0.014,0.127,-0.014,-0.508,3.164,67.904,242.274,2,3,0,1,1,2,0,2,3,2,3,0,1,0,0,0,92,14.95,23.353,0,0,0,0,0,0,0,0,18.199,42.168,6.066,0,3,14.95,0,0,0,0,18.946,0,53.591,0,17.249,4.737,0,17.249,0,10.213,6.421,0,23.652,42.465,0,0,0,49.69,0,0,0,0,0,0,0,0,0,42.167,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.831,626.942,13.242,10.336,10.336,9.204,6.137,6.137,4.657,4.657,3.137,3.137,2.177,2.177,0,10.213,0,11.499,6.607,23.297,5.573,24.265,18.199,6.076,4.737,254.094,0.125,-2.42,19,240.173,29717.779,11.658,4.688,2.548,110.955,9.391,0.508,9.391,0.13,0.217,0.13,0.217,-0.508,3.116,73.39,254.285,2,3,0,1,1,2,0,2,3,2,3,0,2,0,0,0,96,14.95,23.855,0,0,0,0,0,0,0,0,12.133,47.899,11.63,0,3,14.95,6.076,0,0,0,6.421,6.607,59.165,0,17.249,4.737,0,17.249,0,16.82,6.421,0,11.127,48.038,0,6.076,0,49.69,0,0,0,0,0,0,0,0,0,44.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.716,575.048,13.242,10.543,10.543,9.204,6.431,6.431,5.044,5.044,3.495,3.495,2.52,2.52,0,10.213,0,5.75,18.274,24.155,5.563,24.265,18.199,0,4.737,256.11,0.25,-2.16,19,240.173,29717.779,11.904,4.842,2.65,111.644,9.412,0.508,9.412,0.126,0.246,0.126,0.246,-0.508,2.892,72.607,256.301,2,3,0,1,1,2,0,2,3,2,3,0,2,0,0,0,98,14.95,17.249,0,0,0,0,0,0,0,0,18.199,42.168,11.984,6.607,3,14.95,0,0,0,5.918,12.842,6.607,53.591,0,17.249,4.737,0,17.249,0,16.82,12.842,5.918,11.127,42.465,0,0,0,49.69,0,0,0,0,0,0,0,0,0,43.667,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.057,877.93,15.69,11.868,11.868,10.563,6.682,6.682,4.964,4.964,3.437,3.437,2.299,2.299,5.626,15.008,0,11.499,28.703,5.563,13.176,36.398,0,0,9.154,298.084,0.118,-2.95,22,284.182,109634.603,14.007,5.443,2.606,125.568,12.041,0.508,12.041,0.339,0.079,0.339,-0.454,-0.508,2.804,81.614,298.294,2,5,0,0,0,2,1,3,5,2,5,0,3,0,0,0,112,19.367,11.333,11.499,0,0,5.626,0,4.795,0,0,12.133,29.829,23.437,7.11,3,19.367,10.969,0,0,0,6.421,7.11,64.012,0,17.249,10.362,0,17.249,0,17.323,6.421,0,11.127,51.676,0,10.969,0,79.9,0,0,0,0,0,0,0,0,5.249,51.585,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.984,589.943,12.535,9.667,9.667,8.737,5.817,5.817,4.325,4.325,3.077,3.077,2.166,2.166,0,9.901,0,17.637,17.734,5.563,12.133,6.066,30.332,0,4.737,240.079,0.133,-2.29,18,228.162,19077.392,10.838,4.183,1.838,104.647,12.019,0.508,12.019,0.17,0.046,0.17,-0.27,-0.508,3.099,66.865,240.258,1,3,0,1,1,2,0,2,3,1,3,0,1,0,0,0,90,9.843,17.603,5.783,0,0,0,4.795,0,0,0,30.332,17.696,6.066,11.984,3,14.638,5.783,0,0,0,12.525,0,59.658,0,11.499,4.737,0,11.499,0,10.89,0,0,28.446,48.531,0,0,0,46.53,0,0,0,0,0,0,0,0,0,43.667,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.031,1390.449,34.19,29.516,29.516,22.401,18.602,18.602,18.94,18.94,16.613,16.613,14.614,14.614,42.28,25.221,0,75.903,18.257,44.946,0,6.924,6.924,34.619,28.421,676.382,0.973,-0.89,48,620.396,60471971782,32.979,9.748,3.744,282.844,12.877,0.462,12.877,0.302,0.042,0.302,-1.309,-0.462,3.029,167.592,676.844,4,11,5,4,9,0,0,0,11,4,11,0,4,5,4,9,270,48.847,36.121,12.58,5.787,0,5.969,4.795,0,0,0,34.619,97.201,18.76,18.815,9,53.642,5.969,0,0,50.747,166.529,6.607,0,0,0,0,0,0,0,99.698,33.216,50.747,99.833,0,0,0,0,156.67,0,0,0,0,0,0,0,0,0,107.25,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.572,1174.299,24.949,19.51,19.51,16.889,11.198,11.198,8.465,8.465,6.268,6.268,4.375,4.375,5.969,20.114,0,41.795,30.09,11.127,38.485,30.332,6.066,0,18.947,480.178,0.296,-3.91,35,452.289,88467531.6,24.222,10.566,5.436,202.823,12.645,0.508,12.645,0.338,0.002,0.338,-0.496,-0.508,4.224,127.084,480.513,3,8,0,1,1,3,0,3,8,3,8,0,9,0,1,1,184,34.267,5.75,22.998,0,0,5.969,0,4.795,0,0,12.133,71.997,5.918,39.101,4,39.062,5.969,0,0,11.836,12.525,27.433,77.354,0,28.748,9.474,0,28.748,0,48.722,15.895,11.836,27.589,60.664,0,0,0,114.68,0,0,0,0,0,0,0,0,0,86.5,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.646,2087.033,28.292,20.244,20.244,19.117,11.769,11.769,9.03,9.03,6.487,6.487,4.616,4.616,39.419,40.228,0,50.521,11.127,24.265,48.531,0,0,0,8.834,538.09,0,-5.9,40,520.32,963250251.7,24.438,8.844,3.825,222.664,13.131,0.508,13.131,0.197,0.001,0.197,-0.763,-0.508,5.134,144.823,538.464,6,10,0,0,0,4,2,6,10,6,10,0,3,0,0,0,198,39.473,62.373,16.441,0,0,0,9.589,0,0,0,0,48.531,35.392,11.127,6,39.473,21.938,0,0,0,0,0,93.243,0,68.271,10.858,0,34.497,0,30.639,0,0,0,91.22,0,55.713,0,181.8,0,0,0,0,0,0,0,0,11.674,99.326,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.696,746.17,18.646,15.098,15.098,12.142,9.27,9.27,9.094,9.094,7.888,7.888,7.098,7.098,46.816,19.802,0,30.833,6.421,5.573,6.076,0,20.771,0,14.211,364.152,0.789,-1.44,26,340.202,945339.33,16.713,4.691,1.616,150.842,12.254,0.462,12.254,0.331,0.139,0.331,-1.738,-0.462,0.532,86.344,364.394,2,7,2,3,5,0,0,0,7,2,7,0,1,2,2,4,142,24.424,18.312,5.787,0,0,11.939,4.795,4.795,0,0,13.847,30.753,29.245,6.607,5,34.013,11.939,0,0,28.584,57.712,6.607,11.649,0,0,0,0,0,0,52.858,23.8,28.584,33.613,11.649,0,0,0,102.29,0,0,0,0,0,0,0,0,0,65.75,0,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.499,312.396,11.259,10.378,10.378,7.092,5.793,5.793,4.671,4.671,2.799,2.799,1.684,1.684,0,0,0,0,5.918,0,29.542,0,0,58.036,0,202.172,0.467,-1.04,15,180.165,2054.846,12.032,5.747,4.331,94.026,2.324,0.086,2.324,-0.019,0.668,0.019,0.668,-0.086,4.845,68.259,202.341,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,82,0,0,0,0,0,0,0,0,0,0,48.402,45.094,0,0,1,0,0,0,0,0,46.454,0,47.041,0,0,0,0,0,0,0,0,6.924,50.658,35.915,0,0,0,0,0,0,0,0,0,0,0,0,0,27.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.791,287.16,11.312,10.638,10.638,6.995,5.985,5.985,5.439,5.439,3.017,3.017,1.801,1.801,0,0,0,0,5.415,12.842,23.988,0,0,51.999,0,204.188,0.6,-0.78,15,180.165,1710.416,12.29,5.344,5.013,94.774,2.402,0.085,2.402,-0.014,0.311,0.014,0.311,-0.085,5.035,68.903,204.357,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,49.298,44.946,0,0,1,0,0,0,0,5.415,53.378,0,35.45,0,0,0,0,0,0,0,0,5.415,53.378,35.45,0,0,0,0,0,0,0,0,0,0,0,0,0,26.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.118,1299.48,34.275,29.531,29.531,21.782,18.165,18.165,18.392,18.392,15.533,15.533,13.213,13.213,42.225,30.015,0,75.582,12.339,44.946,6.924,0,13.847,34.619,18.947,662.403,0.946,-1.14,47,604.397,21806558475,34.315,10.687,4.531,278.791,14.247,0.46,14.247,0.302,0.051,0.302,-1.311,-0.46,3.535,169.584,662.861,4,10,5,2,7,0,0,0,10,4,10,0,8,5,2,7,266,39.374,36.624,12.073,0,0,5.969,9.589,0,0,0,34.619,104.628,18.257,18.312,7,48.963,11.753,0,0,50.747,161.375,6.607,0,0,0,0,0,0,0,93.404,28.537,50.747,106.756,0,0,0,0,155.28,0,0,0,0,0,0,0,0,0,108.333,0,4,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.128,998.055,14.234,11.245,11.245,10.326,6.838,6.838,5.004,5.004,3.678,3.678,2.628,2.628,0,4.795,0,5.429,16.729,16.336,0,6.066,66.73,0,4.417,272.084,0,-2.87,21,260.207,127227.28,11.916,4.599,1.925,120.818,12.357,0.455,12.357,0.193,0.013,0.193,-0.013,-0.455,4.613,85.426,272.303,0,2,0,0,0,3,1,4,2,0,2,0,1,0,0,0,100,4.417,11.343,5.429,0,0,0,4.795,0,0,0,60.664,11.453,17.016,5.386,4,4.417,21.742,0,0,0,0,0,83.02,0,11.324,5.429,0,0,0,0,0,0,0,82.008,0,33.065,0,30.21,0,0,0,0,0,0,0,0,6.042,40.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.297,186.215,7.353,7.146,7.146,4.621,4.288,4.288,4.49,4.49,3.745,3.745,2.609,2.609,0,0,0,0,5.415,11.836,12.842,5.573,0,26.847,0,136.125,0.8,-0.26,10,120.11,188.721,6.45,1.664,0.574,63.322,2.435,0.085,2.435,-0.015,0.638,0.015,0.638,-0.085,2.999,43.752,136.238,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,1,56,0,0,0,0,0,0,0,0,0,0,25.497,37.016,0,0,3,0,0,0,0,17.251,33.613,0,11.649,0,0,0,0,0,0,0,0,17.251,33.613,11.649,0,0,0,0,0,0,0,0,0,0,0,0,0,16.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.539,162.202,8.483,7.723,7.723,4.999,4.379,4.379,4.175,4.175,2.637,2.637,1.607,1.607,5.601,5.107,0,0,5.918,19.262,5.573,0,13.847,13,0,154.136,0.8,-0.3,11,136.109,230.735,8.793,2.979,2.333,69.123,9.699,0.39,9.699,0.062,0.464,0.062,-0.489,-0.39,2.504,47.396,154.253,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,64,5.107,0,0,0,0,0,0,0,0,0,11.649,45.952,0,5.601,1,5.107,0,0,0,5.918,45.635,0,11.649,0,0,0,0,0,0,10.708,0,5.918,40.034,11.649,0,0,0,20.23,0,0,0,0,0,0,0,0,0,22.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.649,1099.461,21.206,17.145,17.145,14.325,9.705,9.705,8.105,8.105,5.71,5.71,4.273,4.273,17.623,9.901,0,23.703,39.874,0,13.176,19.243,26,0,23.684,410.137,0.348,-3.35,30,388.246,6759425.54,18.664,6.322,2.612,173.319,13.569,0.507,13.569,0.181,0.158,0.181,-0.63,-0.507,3.714,108.376,410.422,1,7,0,3,3,2,0,2,7,1,7,0,2,0,0,0,156,28.791,46.873,17.282,0,0,0,4.795,0,0,0,0,32.066,17.696,25.701,5,33.585,11.859,0,0,0,31.47,20.826,40.965,0,34.497,23.684,0,34.497,0,43.421,0,0,41.25,24.275,0,6.076,0,83.45,0,0,0,0,0,0,0,0,0,70.583,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.655,759.663,23.413,16.863,16.863,15.277,9.999,9.999,7.601,7.601,5.431,5.431,3.507,3.507,80.73,41.008,0,0,5.563,0,0,30.332,6.069,0,18.947,457.158,0.65,-1.73,32,430.216,12121197.6,24.903,10.926,5.252,182.935,10.253,0.394,10.253,0.188,0.487,0.188,-1.702,-0.394,-3.108,102.282,457.432,7,12,0,2,2,1,0,1,12,7,12,0,7,0,2,2,178,54.693,48.832,18.684,0,0,0,0,0,5.262,0,30.332,5.563,0,19.283,3,54.693,0,5.262,0,0,67.516,13.214,35.895,0,6.069,0,0,0,0,110.371,18.947,11.331,11.667,30.332,0,0,0,202.32,0,0,0,0,0,0,0,0,0,93.833,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.189,1237.793,20.215,16.29,16.29,13.193,9.173,9.173,7.884,7.884,4.914,4.914,3.475,3.475,5.601,15.008,0,38.866,23.297,5.573,6.066,12.133,45.923,0,9.154,378.147,0.261,-3.21,28,356.248,1690285.116,18.167,6.159,2.745,161.727,13.153,0.507,13.153,0.204,0.094,0.204,-0.563,-0.507,5.05,110.196,378.424,2,5,0,1,1,2,1,3,5,2,5,0,2,0,0,0,144,19.367,22.486,16.916,5.429,0,0,4.795,0,0,0,17.715,58.401,5.563,10.95,4,19.367,28.015,0,0,0,39.717,0,57.274,0,17.249,10.166,0,17.249,0,15.814,6.421,0,38.822,45.136,0,28.015,0,79.9,0,0,0,0,0,0,0,0,5.929,61.154,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.346,726.128,30.581,26.896,26.896,20.295,17.591,17.591,13.129,13.129,9.108,9.108,6.459,6.459,18.312,25.221,0,24.281,30.94,89.892,38.525,0,19.923,0,9.474,596.465,0.914,-0.99,42,532.378,1467165155,37.198,22.509,16.185,256.012,11.643,0.455,11.643,0.334,0.011,0.334,-0.579,-0.455,7.061,168.19,596.89,4,7,0,2,2,0,0,0,7,4,7,0,26,0,1,1,246,29.9,6.104,0,0,0,5.969,0,4.795,0,0,103.236,57.946,11.994,36.624,2,34.694,5.969,0,0,0,204.254,0,11.649,0,0,0,0,0,0,69.123,14.268,0,161.526,11.649,0,0,0,116.45,0,0,0,0,0,0,0,0,0,91.167,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1.072,3505.752,66.023,46.488,46.488,43.151,27.164,27.164,20.948,20.948,14.747,14.747,9.775,9.775,234.954,116.514,0,16.513,0,72.825,18.209,0,0,0,51.786,1289.304,0.404,-8.5,91,1228.593,1.23E+20,66.907,27.935,14.497,509.14,13.289,0.507,13.289,0.402,0.154,0.402,-2.25,-0.507,-3.699,292.778,1290.081,20,34,0,4,4,4,1,5,32,20,34,0,21,0,4,4,492,149.499,102.844,59.099,30.369,0,29.251,0,18.801,0,0,12.133,47.544,36.418,24.844,9,168.3,41.029,0,0,0,122.824,19.821,90.009,0,68.819,14.211,0,57.495,0,262.683,47.542,0,11.127,83.299,0,34.445,0,559.41,0,0,0,0,0,0,0,0,6.27,266.063,1,12,12,0,0,0,0,7,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
